0.02	4e-05	0.00314325
0.02	0.04004	0.612172
0.02	0.08004	0.346674
0.02	0.12004	0.229733
0.02	0.16004	0.167592
0.02	0.20004	0.129566
0.02	0.24004	0.10407
0.02	0.28004	0.0858722
0.02	0.32004	0.0722844
0.02	0.36004	0.0617881
0.02	0.40004	0.053463
0.02	0.44004	0.0467194
0.02	0.48004	0.0411619
0.02	0.52004	0.0365163
0.02	0.56004	0.032586
0.02	0.60004	0.0292266
0.02	0.64004	0.0263296
0.02	0.68004	0.0238122
0.02	0.72004	0.0216099
0.02	0.76004	0.0196716
0.02	0.80004	0.0179567
0.02	0.84004	0.0164322
0.02	0.88004	0.0150712
0.02	0.92004	0.0138514
0.02	0.96004	0.0127544
0.02	1.00004	0.0117646
0.02	1.04004	0.010869
0.02	1.08004	0.0100564
0.02	1.12004	0.00931727
0.02	1.16004	0.00864349
0.02	1.20004	0.00802796
0.02	1.24004	0.00746454
0.02	1.28004	0.00694787
0.02	1.32004	0.00647328
0.02	1.36004	0.00603664
0.02	1.40004	0.00563432
0.02	1.44004	0.0052631
0.02	1.48004	0.00492014
0.02	1.52004	0.00460287
0.02	1.56004	0.00430905
0.02	1.60004	0.00403663
0.02	1.64004	0.0037838
0.02	1.68004	0.00354891
0.02	1.72004	0.00333049
0.02	1.76004	0.0031272
0.02	1.80004	0.00293784
0.02	1.84004	0.00276131
0.02	1.88004	0.0025966
0.02	1.92004	0.00244283
0.02	1.96004	0.00229916
0.02	2.00004	0.00216484
0.02	2.04004	0.00203919
0.02	2.08004	0.00192156
0.02	2.12004	0.00181139
0.02	2.16004	0.00170815
0.02	2.20004	0.00161134
0.02	2.24004	0.00152052
0.02	2.28004	0.00143527
0.02	2.32004	0.00135523
0.02	2.36004	0.00128002
0.02	2.40004	0.00120934
0.02	2.44004	0.00114288
0.02	2.48004	0.00108036
0.02	2.52004	0.00102152
0.02	2.56004	0.000966136
0.02	2.60004	0.000913975
0.02	2.64004	0.000864835
0.02	2.68004	0.000818525
0.02	2.72004	0.000774867
0.02	2.76004	0.000733697
0.02	2.80004	0.000694859
0.02	2.84004	0.000658212
0.02	2.88004	0.000623621
0.02	2.92004	0.000590962
0.02	2.96004	0.000560119
0.02	3.00004	0.000530982
0.02	3.04004	0.00050345
0.02	3.08004	0.000477429
0.02	3.12004	0.000452828
0.02	3.16004	0.000429566
0.02	3.20004	0.000407564
0.02	3.24004	0.00038675
0.02	3.28004	0.000367054
0.02	3.32004	0.000348413
0.02	3.36004	0.000330767
0.02	3.40004	0.000314059
0.02	3.44004	0.000298237
0.02	3.48004	0.00028325
0.02	3.52004	0.000269051
0.02	3.56004	0.000255597
0.02	3.60004	0.000242847
0.02	3.64004	0.000230761
0.02	3.68004	0.000219303
0.02	3.72004	0.000208439
0.02	3.76004	0.000198135
0.02	3.80004	0.000188363
0.02	3.84004	0.000179092
0.02	3.88004	0.000170296
0.02	3.92004	0.000161949
0.02	3.96004	0.000154027
0.06	4e-05	0.00101093
0.06	0.04004	0.690901
0.06	0.08004	0.697347
0.06	0.12004	0.561032
0.06	0.16004	0.444241
0.06	0.20004	0.357927
0.06	0.24004	0.294337
0.06	0.28004	0.246448
0.06	0.32004	0.209475
0.06	0.36004	0.180274
0.06	0.40004	0.156753
0.06	0.44004	0.137485
0.06	0.48004	0.121474
0.06	0.52004	0.108004
0.06	0.56004	0.0965516
0.06	0.60004	0.0867233
0.06	0.64004	0.0782209
0.06	0.68004	0.070813
0.06	0.72004	0.064318
0.06	0.76004	0.0585914
0.06	0.80004	0.0535168
0.06	0.84004	0.0489996
0.06	0.88004	0.0449623
0.06	0.92004	0.0413403
0.06	0.96004	0.0380801
0.06	1.00004	0.0351363
0.06	1.04004	0.0324708
0.06	1.08004	0.030051
0.06	1.12004	0.0278489
0.06	1.16004	0.0258405
0.06	1.20004	0.0240049
0.06	1.24004	0.0223241
0.06	1.28004	0.0207822
0.06	1.32004	0.0193655
0.06	1.36004	0.0180617
0.06	1.40004	0.01686
0.06	1.44004	0.015751
0.06	1.48004	0.0147261
0.06	1.52004	0.0137779
0.06	1.56004	0.0128996
0.06	1.60004	0.0120851
0.06	1.64004	0.0113291
0.06	1.68004	0.0106266
0.06	1.72004	0.00997326
0.06	1.76004	0.00936512
0.06	1.80004	0.00879857
0.06	1.84004	0.00827034
0.06	1.88004	0.00777747
0.06	1.92004	0.00731726
0.06	1.96004	0.00688725
0.06	2.00004	0.00648519
0.06	2.04004	0.00610903
0.06	2.08004	0.00575689
0.06	2.12004	0.00542704
0.06	2.16004	0.0051179
0.06	2.20004	0.00482801
0.06	2.24004	0.00455604
0.06	2.28004	0.00430076
0.06	2.32004	0.00406102
0.06	2.36004	0.00383578
0.06	2.40004	0.00362407
0.06	2.44004	0.00342499
0.06	2.48004	0.00323771
0.06	2.52004	0.00306147
0.06	2.56004	0.00289555
0.06	2.60004	0.00273928
0.06	2.64004	0.00259206
0.06	2.68004	0.00245331
0.06	2.72004	0.0023225
0.06	2.76004	0.00219915
0.06	2.80004	0.00208278
0.06	2.84004	0.00197296
0.06	2.88004	0.00186931
0.06	2.92004	0.00177145
0.06	2.96004	0.00167902
0.06	3.00004	0.0015917
0.06	3.04004	0.00150919
0.06	3.08004	0.00143121
0.06	3.12004	0.00135748
0.06	3.16004	0.00128776
0.06	3.20004	0.00122182
0.06	3.24004	0.00115944
0.06	3.28004	0.00110041
0.06	3.32004	0.00104453
0.06	3.36004	0.000991643
0.06	3.40004	0.000941563
0.06	3.44004	0.000894136
0.06	3.48004	0.000849212
0.06	3.52004	0.000806651
0.06	3.56004	0.000766323
0.06	3.60004	0.000728102
0.06	3.64004	0.000691872
0.06	3.68004	0.000657525
0.06	3.72004	0.000624956
0.06	3.76004	0.00059407
0.06	3.80004	0.000564773
0.06	3.84004	0.00053698
0.06	3.88004	0.000510611
0.06	3.92004	0.000485588
0.06	3.96004	0.000461839
0.1	4e-05	0.000585242
0.1	0.04004	0.500584
0.1	0.08004	0.692288
0.1	0.12004	0.677442
0.1	0.16004	0.598577
0.1	0.20004	0.514
0.1	0.24004	0.439626
0.1	0.28004	0.377664
0.1	0.32004	0.326694
0.1	0.36004	0.284695
0.1	0.40004	0.249843
0.1	0.44004	0.220671
0.1	0.48004	0.196032
0.1	0.52004	0.175044
0.1	0.56004	0.157024
0.1	0.60004	0.141439
0.1	0.64004	0.127871
0.1	0.68004	0.115988
0.1	0.72004	0.105525
0.1	0.76004	0.0962655
0.1	0.80004	0.0880355
0.1	0.84004	0.0806904
0.1	0.88004	0.0741106
0.1	0.92004	0.0681963
0.1	0.96004	0.0628635
0.1	1.00004	0.0580412
0.1	1.04004	0.0536689
0.1	1.08004	0.0496949
0.1	1.12004	0.0460747
0.1	1.16004	0.0427698
0.1	1.20004	0.0397468
0.1	1.24004	0.0369766
0.1	1.28004	0.0344337
0.1	1.32004	0.0320957
0.1	1.36004	0.0299428
0.1	1.40004	0.0279576
0.1	1.44004	0.0261246
0.1	1.48004	0.0244299
0.1	1.52004	0.0228614
0.1	1.56004	0.0214079
0.1	1.60004	0.0200596
0.1	1.64004	0.0188077
0.1	1.68004	0.0176441
0.1	1.72004	0.0165616
0.1	1.76004	0.0155538
0.1	1.80004	0.0146146
0.1	1.84004	0.0137388
0.1	1.88004	0.0129215
0.1	1.92004	0.0121581
0.1	1.96004	0.0114447
0.1	2.00004	0.0107776
0.1	2.04004	0.0101534
0.1	2.08004	0.00956888
0.1	2.12004	0.00902132
0.1	2.16004	0.00850807
0.1	2.20004	0.00802673
0.1	2.24004	0.00757508
0.1	2.28004	0.00715109
0.1	2.32004	0.00675288
0.1	2.36004	0.00637872
0.1	2.40004	0.00602699
0.1	2.44004	0.00569622
0.1	2.48004	0.00538503
0.1	2.52004	0.00509214
0.1	2.56004	0.00481639
0.1	2.60004	0.00455666
0.1	2.64004	0.00431195
0.1	2.68004	0.00408131
0.1	2.72004	0.00386386
0.1	2.76004	0.00365877
0.1	2.80004	0.00346529
0.1	2.84004	0.00328271
0.1	2.88004	0.00311035
0.1	2.92004	0.00294761
0.1	2.96004	0.0027939
0.1	3.00004	0.00264869
0.1	3.04004	0.00251146
0.1	3.08004	0.00238176
0.1	3.12004	0.00225913
0.1	3.16004	0.00214316
0.1	3.20004	0.00203347
0.1	3.24004	0.00192969
0.1	3.28004	0.00183149
0.1	3.32004	0.00173854
0.1	3.36004	0.00165054
0.1	3.40004	0.00156722
0.1	3.44004	0.00148831
0.1	3.48004	0.00141357
0.1	3.52004	0.00134275
0.1	3.56004	0.00127564
0.1	3.60004	0.00121204
0.1	3.64004	0.00115175
0.1	3.68004	0.0010946
0.1	3.72004	0.0010404
0.1	3.76004	0.000988994
0.1	3.80004	0.000940238
0.1	3.84004	0.000893983
0.1	3.88004	0.000850096
0.1	3.92004	0.000808448
0.1	3.96004	0.00076892
0.14	4e-05	0.000403338
0.14	0.04004	0.370891
0.14	0.08004	0.594199
0.14	0.12004	0.664719
0.14	0.16004	0.647089
0.14	0.20004	0.59362
0.14	0.24004	0.531161
0.14	0.28004	0.470888
0.14	0.32004	0.416629
0.14	0.36004	0.369144
0.14	0.40004	0.328035
0.14	0.44004	0.292541
0.14	0.48004	0.261857
0.14	0.52004	0.235244
0.14	0.56004	0.212068
0.14	0.60004	0.191796
0.14	0.64004	0.173983
0.14	0.68004	0.158265
0.14	0.72004	0.144335
0.14	0.76004	0.131944
0.14	0.80004	0.12088
0.14	0.84004	0.110967
0.14	0.88004	0.102058
0.14	0.92004	0.094026
0.14	0.96004	0.0867657
0.14	1.00004	0.0801859
0.14	1.04004	0.0742085
0.14	1.08004	0.0687661
0.14	1.12004	0.0638005
0.14	1.16004	0.0592611
0.14	1.20004	0.0551037
0.14	1.24004	0.0512897
0.14	1.28004	0.0477851
0.14	1.32004	0.0445598
0.14	1.36004	0.0415875
0.14	1.40004	0.0388445
0.14	1.44004	0.03631
0.14	1.48004	0.0339654
0.14	1.52004	0.0317939
0.14	1.56004	0.0297806
0.14	1.60004	0.027912
0.14	1.64004	0.0261762
0.14	1.68004	0.0245622
0.14	1.72004	0.0230601
0.14	1.76004	0.021661
0.14	1.80004	0.0203568
0.14	1.84004	0.0191402
0.14	1.88004	0.0180044
0.14	1.92004	0.0169434
0.14	1.96004	0.0159516
0.14	2.00004	0.0150238
0.14	2.04004	0.0141554
0.14	2.08004	0.0133422
0.14	2.12004	0.0125802
0.14	2.16004	0.0118658
0.14	2.20004	0.0111957
0.14	2.24004	0.0105668
0.14	2.28004	0.00997632
0.14	2.32004	0.00942165
0.14	2.36004	0.00890039
0.14	2.40004	0.00841032
0.14	2.44004	0.00794938
0.14	2.48004	0.00751567
0.14	2.52004	0.00710743
0.14	2.56004	0.00672301
0.14	2.60004	0.0063609
0.14	2.64004	0.00601969
0.14	2.68004	0.00569806
0.14	2.72004	0.00539479
0.14	2.76004	0.00510874
0.14	2.80004	0.00483885
0.14	2.84004	0.00458414
0.14	2.88004	0.00434368
0.14	2.92004	0.00411661
0.14	2.96004	0.00390213
0.14	3.00004	0.00369948
0.14	3.04004	0.00350798
0.14	3.08004	0.00332695
0.14	3.12004	0.00315578
0.14	3.16004	0.00299391
0.14	3.20004	0.00284079
0.14	3.24004	0.00269591
0.14	3.28004	0.00255881
0.14	3.32004	0.00242903
0.14	3.36004	0.00230617
0.14	3.40004	0.00218982
0.14	3.44004	0.00207963
0.14	3.48004	0.00197525
