0.02	4e-05	0.468548
0.02	0.04004	0.446221
0.02	0.08004	0.435381
0.02	0.12004	0.442132
0.02	0.16004	0.412053
0.02	0.20004	0.392769
0.02	0.24004	0.389355
0.02	0.28004	0.361181
0.02	0.32004	0.342505
0.02	0.36004	0.337668
0.02	0.40004	0.313289
0.02	0.44004	0.296795
0.02	0.48004	0.287973
0.02	0.52004	0.290787
0.02	0.56004	0.268767
0.02	0.60004	0.253835
0.02	0.64004	0.249159
0.02	0.68004	0.230223
0.02	0.72004	0.217361
0.02	0.76004	0.213281
0.02	0.80004	0.197772
0.02	0.84004	0.187244
0.02	0.88004	0.181558
0.02	0.92004	0.183208
0.02	0.96004	0.169166
0.02	1.00004	0.159589
0.02	1.04004	0.156461
0.02	1.08004	0.14441
0.02	1.12004	0.136173
0.02	1.16004	0.133438
0.02	1.20004	0.12323
0.02	1.24004	0.116274
0.02	1.28004	0.114016
0.02	1.32004	0.105607
0.02	1.36004	0.0998613
0.02	1.40004	0.0967009
0.02	1.44004	0.0974477
0.02	1.48004	0.089799
0.02	1.52004	0.0845244
0.02	1.56004	0.082665
0.02	1.60004	0.076194
0.02	1.64004	0.0717371
0.02	1.68004	0.0701786
0.02	1.72004	0.0648397
0.02	1.76004	0.061141
0.02	1.80004	0.059029
0.02	1.84004	0.059302
0.02	1.88004	0.0547376
0.02	1.92004	0.0516184
0.02	1.96004	0.0505849
0.02	2.00004	0.0465461
0.02	2.04004	0.0437393
0.02	2.08004	0.0426998
0.02	2.12004	0.039497
0.02	2.16004	0.0372919
0.02	2.20004	0.0360536
0.02	2.24004	0.036272
0.02	2.28004	0.0333362
0.02	2.32004	0.0312838
0.02	2.36004	0.0304953
0.02	2.40004	0.0281032
0.02	2.44004	0.026454
0.02	2.48004	0.0258737
0.02	2.52004	0.0237536
0.02	2.56004	0.0222635
0.02	2.60004	0.0216729
0.02	2.64004	0.020041
0.02	2.68004	0.0189156
0.02	2.72004	0.0182806
0.02	2.76004	0.0183843
0.02	2.80004	0.0168635
0.02	2.84004	0.0157902
0.02	2.88004	0.0153549
0.02	2.92004	0.0141416
0.02	2.96004	0.0133023
0.02	3.00004	0.0130005
0.02	3.04004	0.0119819
0.02	3.08004	0.0112674
0.02	3.12004	0.0108459
0.02	3.16004	0.0108626
0.02	3.20004	0.0100148
0.02	3.24004	0.0094316
0.02	3.28004	0.00922952
0.02	3.32004	0.00847973
0.02	3.36004	0.00795469
0.02	3.40004	0.00775105
0.02	3.44004	0.00716105
0.02	3.48004	0.00675222
0.02	3.52004	0.00651862
0.02	3.56004	0.00654839
0.02	3.60004	0.00600547
0.02	3.64004	0.00562195
0.02	3.68004	0.00546558
0.02	3.72004	0.00502324
0.02	3.76004	0.004714
0.02	3.80004	0.00459522
0.02	3.84004	0.00424119
0.02	3.88004	0.00399915
0.02	3.92004	0.00391869
0.02	3.96004	0

0.06	4e-05	0.516614
0.06	0.04004	0.507877
0.06	0.08004	0.500737
0.06	0.12004	0.496416
0.06	0.16004	0.476021
0.06	0.20004	0.457338
0.06	0.24004	0.441424
0.06	0.28004	0.41957
0.06	0.32004	0.399318
0.06	0.36004	0.381501
0.06	0.40004	0.365296
0.06	0.44004	0.350349
0.06	0.48004	0.336924
0.06	0.52004	0.325595
0.06	0.56004	0.308695
0.06	0.60004	0.292893
0.06	0.64004	0.278771
0.06	0.68004	0.263732
0.06	0.72004	0.249625
0.06	0.76004	0.236911
0.06	0.80004	0.226664
0.06	0.84004	0.217119
0.06	0.88004	0.208438
0.06	0.92004	0.200917
0.06	0.96004	0.190661
0.06	1.00004	0.180994
0.06	1.04004	0.172257
0.06	1.08004	0.163004
0.06	1.12004	0.154268
0.06	1.16004	0.14632
0.06	1.20004	0.138441
0.06	1.24004	0.13099
0.06	1.28004	0.12418
0.06	1.32004	0.118844
0.06	1.36004	0.113825
0.06	1.40004	0.109213
0.06	1.44004	0.105147
0.06	1.48004	0.0996831
0.06	1.52004	0.0944912
0.06	1.56004	0.0897365
0.06	1.60004	0.0848939
0.06	1.64004	0.0802942
0.06	1.68004	0.0760696
0.06	1.72004	0.0727727
0.06	1.76004	0.0696616
0.06	1.80004	0.0667968
0.06	1.84004	0.06427
0.06	1.88004	0.0608415
0.06	1.92004	0.0575846
0.06	1.96004	0.0545898
0.06	2.00004	0.0516341
0.06	2.04004	0.0488195
0.06	2.08004	0.0462281
0.06	2.12004	0.0442326
0.06	2.16004	0.0423491
0.06	2.20004	0.0406131
0.06	2.24004	0.039076
0.06	2.28004	0.0369146
0.06	2.32004	0.0348528
0.06	2.36004	0.0329479
0.06	2.40004	0.0312106
0.06	2.44004	0.0295594
0.06	2.48004	0.0280443
0.06	2.52004	0.0264287
0.06	2.56004	0.024888
0.06	2.60004	0.0234624
0.06	2.64004	0.0224334
0.06	2.68004	0.0214612
0.06	2.72004	0.0205636
0.06	2.76004	0.0197658
0.06	2.80004	0.0186557
0.06	2.84004	0.0175952
0.06	2.88004	0.016614
